Product Name,Division,Region,Ship Mode,Current Factory,Candidate Factory,IsCurrent,OrderCount,Sales,CurrentLeadTime,PredictedLeadTime,LeadTimeChangeDays,LeadTimeReductionPct,CurrentMargin,PredictedMargin,ProfitImpact
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,First Class,Lot's O' Nuts,Sugar Shack,False,55,722.43,3.18,2.42,-0.76,24.0,0.7135,0.7264,9.32
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,First Class,Lot's O' Nuts,Secret Factory,False,55,722.43,3.18,1.56,-1.62,51.0,0.7135,0.7435,21.73
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,First Class,Lot's O' Nuts,The Other Factory,False,55,722.43,3.18,1.03,-2.16,67.7,0.7135,0.7484,25.23
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Same Day,Lot's O' Nuts,Lot's O' Nuts,True,25,265.24,1.37,1.38,0.01,-0.4,0.7135,0.7142,0.18
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Same Day,Lot's O' Nuts,Wicked Choccy's,False,25,265.24,1.37,0.9,-0.47,34.0,0.7135,0.733,5.18
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Same Day,Lot's O' Nuts,Sugar Shack,False,25,265.24,1.37,0.9,-0.47,34.1,0.7135,0.7333,5.26
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Same Day,Lot's O' Nuts,Secret Factory,False,25,265.24,1.37,0.7,-0.67,48.6,0.7135,0.7508,9.9
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Same Day,Lot's O' Nuts,The Other Factory,False,25,265.24,1.37,0.73,-0.64,46.4,0.7135,0.7475,9.03
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Second Class,Lot's O' Nuts,Lot's O' Nuts,True,106,1423.92,5.11,4.89,-0.21,4.2,0.7135,0.7147,1.7
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Second Class,Lot's O' Nuts,Wicked Choccy's,False,106,1423.92,5.11,3.77,-1.33,26.1,0.7135,0.7303,23.93
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Second Class,Lot's O' Nuts,Sugar Shack,False,106,1423.92,5.11,3.83,-1.28,25.0,0.7135,0.7286,21.58
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Second Class,Lot's O' Nuts,Secret Factory,False,106,1423.92,5.11,2.5,-2.61,51.1,0.7135,0.7459,46.25
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Second Class,Lot's O' Nuts,The Other Factory,False,106,1423.92,5.11,2.16,-2.95,57.8,0.7135,0.7493,51.07
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Standard Class,Lot's O' Nuts,Lot's O' Nuts,True,266,3500.47,7.39,7.14,-0.25,3.3,0.7135,0.7151,5.73
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Standard Class,Lot's O' Nuts,Wicked Choccy's,False,266,3500.47,7.39,5.72,-1.66,22.5,0.7135,0.7273,48.49
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Standard Class,Lot's O' Nuts,Sugar Shack,False,266,3500.47,7.39,5.72,-1.66,22.5,0.7135,0.7273,48.38
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Standard Class,Lot's O' Nuts,Secret Factory,False,266,3500.47,7.39,3.5,-3.89,52.6,0.7135,0.7442,107.43
Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Standard Class,Lot's O' Nuts,The Other Factory,False,266,3500.47,7.39,3.34,-4.05,54.8,0.7135,0.7478,120.34
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,First Class,Lot's O' Nuts,Lot's O' Nuts,True,112,1305.26,2.14,1.96,-0.17,8.1,0.7135,0.7182,6.16
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,First Class,Lot's O' Nuts,Wicked Choccy's,False,112,1305.26,2.14,4.86,2.72,-127.2,0.7135,0.6014,-146.27
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,First Class,Lot's O' Nuts,Sugar Shack,False,112,1305.26,2.14,3.45,1.31,-61.3,0.7135,0.6616,-67.63
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,First Class,Lot's O' Nuts,Secret Factory,False,112,1305.26,2.14,3.92,1.78,-83.3,0.7135,0.6484,-84.95
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,First Class,Lot's O' Nuts,The Other Factory,False,112,1305.26,2.14,3.94,1.8,-84.3,0.7135,0.6414,-94.13
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Same Day,Lot's O' Nuts,Lot's O' Nuts,True,30,352.49,0.89,0.82,-0.07,8.3,0.7135,0.717,1.24
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Same Day,Lot's O' Nuts,Wicked Choccy's,False,30,352.49,0.89,1.97,1.08,-120.8,0.7135,0.5952,-41.67
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Same Day,Lot's O' Nuts,Sugar Shack,False,30,352.49,0.89,1.27,0.38,-42.2,0.7135,0.6577,-19.67
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Same Day,Lot's O' Nuts,Secret Factory,False,30,352.49,0.89,1.57,0.68,-75.6,0.7135,0.644,-24.48
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Same Day,Lot's O' Nuts,The Other Factory,False,30,352.49,0.89,1.63,0.73,-82.0,0.7135,0.6368,-27.02
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Second Class,Lot's O' Nuts,Lot's O' Nuts,True,93,1106.33,3.48,3.4,-0.09,2.5,0.7135,0.718,5.07
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Second Class,Lot's O' Nuts,Wicked Choccy's,False,93,1106.33,3.48,7.8,4.32,-124.0,0.7135,0.6123,-111.94
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Second Class,Lot's O' Nuts,Sugar Shack,False,93,1106.33,3.48,5.45,1.97,-56.6,0.7135,0.6704,-47.65
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Second Class,Lot's O' Nuts,Secret Factory,False,93,1106.33,3.48,6.21,2.72,-78.2,0.7135,0.6568,-62.66
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Second Class,Lot's O' Nuts,The Other Factory,False,93,1106.33,3.48,6.23,2.75,-79.0,0.7135,0.6493,-71.0
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Lot's O' Nuts,True,337,4620.76,5.01,4.7,-0.32,6.4,0.7135,0.7178,19.81
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Wicked Choccy's,False,337,4620.76,5.01,11.8,6.79,-135.4,0.7135,0.606,-496.71
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Sugar Shack,False,337,4620.76,5.01,8.13,3.12,-62.1,0.7135,0.6656,-221.29
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Standard Class,Lot's O' Nuts,Secret Factory,False,337,4620.76,5.01,9.0,3.98,-79.4,0.7135,0.652,-283.91
Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Standard Class,Lot's O' Nuts,The Other Factory,False,337,4620.76,5.01,9.29,4.28,-85.3,0.7135,0.6447,-317.96
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,First Class,Wicked Choccy's,Lot's O' Nuts,False,88,1211.25,2.29,4.6,2.31,-101.1,0.6533,0.5564,-117.4
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,First Class,Wicked Choccy's,Wicked Choccy's,True,88,1211.25,2.29,2.22,-0.07,2.9,0.6533,0.6546,1.53
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,First Class,Wicked Choccy's,Sugar Shack,False,88,1211.25,2.29,3.14,0.85,-37.3,0.6533,0.6263,-32.71
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,First Class,Wicked Choccy's,Secret Factory,False,88,1211.25,2.29,2.44,0.15,-6.8,0.6533,0.6518,-1.82
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,First Class,Wicked Choccy's,The Other Factory,False,88,1211.25,2.29,2.49,0.2,-8.7,0.6533,0.6431,-12.44
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Same Day,Wicked Choccy's,Lot's O' Nuts,False,27,401.25,1.02,1.65,0.64,-62.5,0.6533,0.5562,-38.96
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Same Day,Wicked Choccy's,Wicked Choccy's,True,27,401.25,1.02,0.91,-0.11,11.0,0.6533,0.6557,0.94
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Same Day,Wicked Choccy's,Sugar Shack,False,27,401.25,1.02,1.25,0.23,-22.8,0.6533,0.6274,-10.41
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Same Day,Wicked Choccy's,Secret Factory,False,27,401.25,1.02,0.91,-0.11,10.7,0.6533,0.6558,0.97
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Same Day,Wicked Choccy's,The Other Factory,False,27,401.25,1.02,1.13,0.11,-10.7,0.6533,0.6466,-2.68
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Second Class,Wicked Choccy's,Lot's O' Nuts,False,122,1815.0,3.8,7.54,3.75,-98.7,0.6533,0.5642,-161.79
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Second Class,Wicked Choccy's,Wicked Choccy's,True,122,1815.0,3.8,3.75,-0.05,1.3,0.6533,0.6555,3.98
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Second Class,Wicked Choccy's,Sugar Shack,False,122,1815.0,3.8,4.89,1.09,-28.8,0.6533,0.6316,-39.42
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Second Class,Wicked Choccy's,Secret Factory,False,122,1815.0,3.8,3.78,-0.01,0.3,0.6533,0.6549,2.83
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Second Class,Wicked Choccy's,The Other Factory,False,122,1815.0,3.8,4.05,0.26,-6.8,0.6533,0.6456,-14.12
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Standard Class,Wicked Choccy's,Lot's O' Nuts,False,321,4395.0,5.43,11.36,5.93,-109.3,0.6533,0.558,-419.09
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Standard Class,Wicked Choccy's,Wicked Choccy's,True,321,4395.0,5.43,5.26,-0.16,3.0,0.6533,0.6547,6.06
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Standard Class,Wicked Choccy's,Sugar Shack,False,321,4395.0,5.43,7.15,1.72,-31.8,0.6533,0.6273,-114.27
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Standard Class,Wicked Choccy's,Secret Factory,False,321,4395.0,5.43,5.55,0.12,-2.2,0.6533,0.6523,-4.7
Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Standard Class,Wicked Choccy's,The Other Factory,False,321,4395.0,5.43,6.11,0.69,-12.6,0.6533,0.6434,-43.68
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,First Class,Wicked Choccy's,Lot's O' Nuts,False,41,570.0,1.6,4.21,2.61,-163.4,0.6533,0.4547,-113.19
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,First Class,Wicked Choccy's,Wicked Choccy's,True,41,570.0,1.6,0.94,-0.66,41.1,0.6533,0.6897,20.76
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,First Class,Wicked Choccy's,Sugar Shack,False,41,570.0,1.6,3.12,1.52,-95.0,0.6533,0.5227,-74.47
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,First Class,Wicked Choccy's,Secret Factory,False,41,570.0,1.6,2.47,0.87,-54.6,0.6533,0.5995,-30.71
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,First Class,Wicked Choccy's,The Other Factory,False,41,570.0,1.6,1.68,0.08,-5.2,0.6533,0.6364,-9.63
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Same Day,Wicked Choccy's,Lot's O' Nuts,False,15,165.0,0.77,1.5,0.73,-94.5,0.6533,0.3873,-43.9
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Same Day,Wicked Choccy's,Wicked Choccy's,True,15,165.0,0.77,0.54,-0.23,29.7,0.6533,0.6826,4.83
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Same Day,Wicked Choccy's,Sugar Shack,False,15,165.0,0.77,1.23,0.46,-59.3,0.6533,0.4545,-32.8
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Same Day,Wicked Choccy's,Secret Factory,False,15,165.0,0.77,1.08,0.31,-40.6,0.6533,0.5565,-15.97
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Same Day,Wicked Choccy's,The Other Factory,False,15,165.0,0.77,0.84,0.07,-9.5,0.6533,0.6185,-5.74
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Second Class,Wicked Choccy's,Lot's O' Nuts,False,61,907.5,2.46,6.51,4.05,-164.6,0.6533,0.4426,-191.27
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Second Class,Wicked Choccy's,Wicked Choccy's,True,61,907.5,2.46,2.09,-0.37,14.9,0.6533,0.6772,21.63
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Second Class,Wicked Choccy's,Sugar Shack,False,61,907.5,2.46,5.23,2.77,-112.6,0.6533,0.5215,-119.63
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Second Class,Wicked Choccy's,Secret Factory,False,61,907.5,2.46,3.62,1.15,-46.9,0.6533,0.6031,-45.56
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Second Class,Wicked Choccy's,The Other Factory,False,61,907.5,2.46,2.87,0.41,-16.8,0.6533,0.6378,-14.07
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Standard Class,Wicked Choccy's,Lot's O' Nuts,False,213,2943.75,3.76,9.57,5.81,-154.5,0.6533,0.4575,-576.44
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Standard Class,Wicked Choccy's,Wicked Choccy's,True,213,2943.75,3.76,2.96,-0.8,21.3,0.6533,0.6829,87.15
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Standard Class,Wicked Choccy's,Sugar Shack,False,213,2943.75,3.76,7.66,3.9,-103.8,0.6533,0.5231,-383.28
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Standard Class,Wicked Choccy's,Secret Factory,False,213,2943.75,3.76,5.28,1.52,-40.6,0.6533,0.6027,-149.18
Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Standard Class,Wicked Choccy's,The Other Factory,False,213,2943.75,3.76,3.98,0.22,-5.8,0.6533,0.6438,-28.08
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,First Class,Wicked Choccy's,Lot's O' Nuts,False,52,753.75,2.72,3.13,0.41,-15.1,0.6533,0.6471,-4.73
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,First Class,Wicked Choccy's,Wicked Choccy's,True,52,753.75,2.72,2.42,-0.3,11.1,0.6533,0.6598,4.84
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,First Class,Wicked Choccy's,Sugar Shack,False,52,753.75,2.72,2.47,-0.26,9.4,0.6533,0.6582,3.68
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,First Class,Wicked Choccy's,Secret Factory,False,52,753.75,2.72,1.75,-0.97,35.7,0.6533,0.682,21.59
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,First Class,Wicked Choccy's,The Other Factory,False,52,753.75,2.72,1.35,-1.37,50.4,0.6533,0.6912,28.52
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Same Day,Wicked Choccy's,Lot's O' Nuts,False,28,333.75,1.02,1.27,0.25,-24.0,0.6533,0.642,-3.78
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Same Day,Wicked Choccy's,Wicked Choccy's,True,28,333.75,1.02,1.09,0.06,-6.1,0.6533,0.66,2.23
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Same Day,Wicked Choccy's,Sugar Shack,False,28,333.75,1.02,1.09,0.07,-6.4,0.6533,0.6581,1.59
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Same Day,Wicked Choccy's,Secret Factory,False,28,333.75,1.02,0.97,-0.06,5.5,0.6533,0.6841,10.26
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Same Day,Wicked Choccy's,The Other Factory,False,28,333.75,1.02,0.52,-0.51,49.4,0.6533,0.6924,13.04
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Second Class,Wicked Choccy's,Lot's O' Nuts,False,81,1218.75,4.13,4.88,0.75,-18.2,0.6533,0.6415,-14.4
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Second Class,Wicked Choccy's,Wicked Choccy's,True,81,1218.75,4.13,3.83,-0.3,7.2,0.6533,0.6605,8.77
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Second Class,Wicked Choccy's,Sugar Shack,False,81,1218.75,4.13,3.83,-0.3,7.3,0.6533,0.6608,9.11
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Second Class,Wicked Choccy's,Secret Factory,False,81,1218.75,4.13,2.64,-1.49,36.1,0.6533,0.6868,40.81
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Second Class,Wicked Choccy's,The Other Factory,False,81,1218.75,4.13,2.5,-1.62,39.3,0.6533,0.692,47.13
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Standard Class,Wicked Choccy's,Lot's O' Nuts,False,290,4038.75,6.23,7.28,1.05,-16.8,0.6533,0.6395,-55.84
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Standard Class,Wicked Choccy's,Wicked Choccy's,True,290,4038.75,6.23,5.72,-0.51,8.2,0.6533,0.6609,30.56
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Standard Class,Wicked Choccy's,Sugar Shack,False,290,4038.75,6.23,5.58,-0.66,10.5,0.6533,0.661,31.06
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Standard Class,Wicked Choccy's,Secret Factory,False,290,4038.75,6.23,3.32,-2.92,46.8,0.6533,0.688,139.96
Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Standard Class,Wicked Choccy's,The Other Factory,False,290,4038.75,6.23,3.34,-2.89,46.4,0.6533,0.6922,156.98
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,First Class,Wicked Choccy's,Lot's O' Nuts,False,96,1387.5,4.73,1.83,-2.9,61.3,0.6533,0.6935,55.75
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,First Class,Wicked Choccy's,Wicked Choccy's,True,96,1387.5,4.73,4.52,-0.22,4.6,0.6533,0.6537,0.54
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,First Class,Wicked Choccy's,Sugar Shack,False,96,1387.5,4.73,3.12,-1.61,34.0,0.6533,0.674,28.69
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,First Class,Wicked Choccy's,Secret Factory,False,96,1387.5,4.73,3.64,-1.1,23.2,0.6533,0.6698,22.85
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,First Class,Wicked Choccy's,The Other Factory,False,96,1387.5,4.73,3.93,-0.8,17.0,0.6533,0.6675,19.65
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Same Day,Wicked Choccy's,Lot's O' Nuts,False,45,693.75,2.03,0.82,-1.21,59.6,0.6533,0.6922,26.94
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Same Day,Wicked Choccy's,Wicked Choccy's,True,45,693.75,2.03,1.97,-0.06,3.1,0.6533,0.6538,0.32
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Same Day,Wicked Choccy's,Sugar Shack,False,45,693.75,2.03,1.26,-0.77,38.0,0.6533,0.6741,14.43
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Same Day,Wicked Choccy's,Secret Factory,False,45,693.75,2.03,1.57,-0.46,22.8,0.6533,0.6695,11.24
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Same Day,Wicked Choccy's,The Other Factory,False,45,693.75,2.03,1.62,-0.42,20.5,0.6533,0.667,9.51
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Second Class,Wicked Choccy's,Lot's O' Nuts,False,123,1725.0,7.9,3.39,-4.51,57.1,0.6533,0.6916,66.05
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Second Class,Wicked Choccy's,Wicked Choccy's,True,123,1725.0,7.9,7.79,-0.11,1.4,0.6533,0.6537,0.71
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Second Class,Wicked Choccy's,Sugar Shack,False,123,1725.0,7.9,5.44,-2.45,31.1,0.6533,0.6746,36.74
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Second Class,Wicked Choccy's,Secret Factory,False,123,1725.0,7.9,6.06,-1.84,23.3,0.6533,0.6698,28.34
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Second Class,Wicked Choccy's,The Other Factory,False,123,1725.0,7.9,6.22,-1.67,21.2,0.6533,0.667,23.64
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Standard Class,Wicked Choccy's,Lot's O' Nuts,False,412,5925.0,12.04,4.54,-7.5,62.3,0.6533,0.6922,230.02
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Standard Class,Wicked Choccy's,Wicked Choccy's,True,412,5925.0,12.04,11.8,-0.24,2.0,0.6533,0.6538,2.53
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Standard Class,Wicked Choccy's,Sugar Shack,False,412,5925.0,12.04,8.13,-3.91,32.5,0.6533,0.6741,123.19
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Standard Class,Wicked Choccy's,Secret Factory,False,412,5925.0,12.04,9.0,-3.05,25.3,0.6533,0.6695,95.89
Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Standard Class,Wicked Choccy's,The Other Factory,False,412,5925.0,12.04,9.29,-2.75,22.8,0.6533,0.667,81.1
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,First Class,Lot's O' Nuts,Lot's O' Nuts,True,112,1494.0,4.69,4.6,-0.08,1.8,0.6944,0.6946,0.24
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,First Class,Lot's O' Nuts,Wicked Choccy's,False,112,1494.0,4.69,2.22,-2.47,52.6,0.6944,0.7243,44.55
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,First Class,Lot's O' Nuts,Sugar Shack,False,112,1494.0,4.69,3.14,-1.55,33.0,0.6944,0.7165,32.97
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,First Class,Lot's O' Nuts,Secret Factory,False,112,1494.0,4.69,2.22,-2.46,52.5,0.6944,0.7243,44.54
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,First Class,Lot's O' Nuts,The Other Factory,False,112,1494.0,4.69,2.49,-2.2,46.9,0.6944,0.7212,39.98
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Same Day,Lot's O' Nuts,Lot's O' Nuts,True,34,432.0,1.95,1.78,-0.17,8.5,0.6944,0.6944,-0.01
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Same Day,Lot's O' Nuts,Wicked Choccy's,False,34,432.0,1.95,0.91,-1.04,53.5,0.6944,0.7249,13.14
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Same Day,Lot's O' Nuts,Sugar Shack,False,34,432.0,1.95,1.27,-0.67,34.6,0.6944,0.716,9.32
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Same Day,Lot's O' Nuts,Secret Factory,False,34,432.0,1.95,0.92,-1.03,53.0,0.6944,0.7242,12.85
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Same Day,Lot's O' Nuts,The Other Factory,False,34,432.0,1.95,1.13,-0.82,41.9,0.6944,0.7215,11.68
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Second Class,Lot's O' Nuts,Lot's O' Nuts,True,120,1566.0,7.47,7.54,0.07,-0.9,0.6944,0.6947,0.34
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Second Class,Lot's O' Nuts,Wicked Choccy's,False,120,1566.0,7.47,3.78,-3.7,49.4,0.6944,0.7238,45.95
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Second Class,Lot's O' Nuts,Sugar Shack,False,120,1566.0,7.47,4.89,-2.59,34.6,0.6944,0.7167,34.79
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Second Class,Lot's O' Nuts,Secret Factory,False,120,1566.0,7.47,3.78,-3.69,49.4,0.6944,0.7239,46.18
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Second Class,Lot's O' Nuts,The Other Factory,False,120,1566.0,7.47,4.05,-3.42,45.8,0.6944,0.7207,41.14
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Standard Class,Lot's O' Nuts,Lot's O' Nuts,True,357,4964.4,11.55,11.51,-0.05,0.4,0.6944,0.6945,0.2
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Standard Class,Lot's O' Nuts,Wicked Choccy's,False,357,4964.4,11.55,5.55,-6.01,52.0,0.6944,0.724,146.8
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Standard Class,Lot's O' Nuts,Sugar Shack,False,357,4964.4,11.55,7.15,-4.4,38.1,0.6944,0.7161,107.29
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Standard Class,Lot's O' Nuts,Secret Factory,False,357,4964.4,11.55,5.74,-5.82,50.4,0.6944,0.7233,143.1
Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Standard Class,Lot's O' Nuts,The Other Factory,False,357,4964.4,11.55,6.52,-5.03,43.6,0.6944,0.7204,128.77
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,First Class,Lot's O' Nuts,Lot's O' Nuts,True,47,637.2,4.1,4.1,0.0,-0.0,0.6944,0.6948,0.24
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,First Class,Lot's O' Nuts,Wicked Choccy's,False,47,637.2,4.1,1.18,-2.92,71.2,0.6944,0.736,26.46
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,First Class,Lot's O' Nuts,Sugar Shack,False,47,637.2,4.1,3.12,-0.98,24.0,0.6944,0.7081,8.69
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,First Class,Lot's O' Nuts,Secret Factory,False,47,637.2,4.1,2.25,-1.85,45.2,0.6944,0.7222,17.67
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,First Class,Lot's O' Nuts,The Other Factory,False,47,637.2,4.1,1.68,-2.42,59.0,0.6944,0.7284,21.65
Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Same Day,Lot's O' Nuts,Lot's O' Nuts,True,12,147.6,1.35,1.56,0.21,-15.4,0.6944,0.695,0.08
